ID,Title,IsDairyFree,Ready_In_Minutes,Source_URL,cleaned_instructions,total_steps,cleaned_ingredients,total_ingredients,equipment_detected,equipment_complexity,zscore_steps,zscore_ingredients,zscore_equipment,zscore_ready_in_minutes,complexity_score,ingredients_wo_measure,cluster_id,cuisine,recipe_text,complexity_normalized
649942,Lentils and Apples with Acorn Squash,TRUE,45,https://www.foodista.com/recipe/DVZ7L3WL/lentils-and-apples-with-acorn-squash,"medium sized saucepan, stir together first nine ingredients. add lentils mix well. bring boil, cover, turn heat let simmer hour, stirring times tossing diced apple saucepan first 20 minutes. check see lentils soft liquid thickened. liquidy, let simmer uncovered near end. lentils consistency thick sauce. lentils cooking, preheat oven 400 degrees. place 4 squash halves roasting dish cut small slice bottom needed sit securely add inch water pan. cover foil place oven. steam squash tender, 3045 minutes depending upon large are. remove oven set aside lentils cooked. place squash halves serving platter season taste salt pepper. spoon lentils half top sprig parsley. making ahead prepare squash lentils keep separate. close serving, spoon lentils squash warm oven.",15,"0.33333334 cup maple syrup, 0.33333334 cup vegetable oil, 0.125 cup soy sauce, 0.25 cup red wine vinegar, 0.75 teaspoon allspice, 0.5 teaspoon ground ginger, 1.0 dash garlic powder, 0.75 teaspoon kosher salt, 2.0 cups water, 1.5 cups brown lentils, 1.0 apple, 2.0 medium acorn squash, 4.0 servings salt pepper, 4.0 servings parsley",14,"['oven', 'pan', 'saucepan']",3,0.212493691,0.753832798,0.957709977,-0.147310458,0.508345983,"["" maple syrup"", "" vegetable oil"", "" soy sauce"", "" red wine vinegar"", "" allspice"", "" ground ginger"", ""dash garlic powder"", "" kosher "", "" "", "" brown lentils"", ""apple"", "" acorn squash"", ""  "", "" parsley""]",0,Asian,"Lentils and Apples with Acorn Squash 0.33333334 cup maple syrup, 0.33333334 cup vegetable oil, 0.125 cup soy sauce, 0.25 cup red wine vinegar, 0.75 teaspoon allspice, 0.5 teaspoon ground ginger, 1.0 dash garlic powder, 0.75 teaspoon kosher salt, 2.0 cups water, 1.5 cups brown lentils, 1.0 apple, 2.0 medium acorn squash, 4.0 servings salt pepper, 4.0 servings parsley",4
663879,Trout wrapped in bacon,FALSE,45,https://www.foodista.com/recipe/BTXLJDFN/trout-wrapped-in-bacon,"squeeze lemon juice skin inside cavity fish, season salt ground black pepper, put thyme sprig cavity. stretch bacon rasher using back knife, wrap two rashers around fish. place fish shallow ovenproof dish, lightly greased butter, loose ends bacon tucked underneath prevent unwinding. bake trout 1520 minutes oven 200c, flesh flakes easily tested point sharp knife bacon crisp beginning brown. transfer fish warmed individual plates serve immediately garnished chopped parsley sprigs thyme accompanied lemon wedges.",5,"800.0 g trout, 0.5 juice lemon, 4.0 thyme sprigs, 8.0 rashers rindless streaky bacon, 4.0 servings salt ground pepper, 4.0 servings parsley, 4.0 servings lemon wedges, 4.0 servings butter",8,['oven'],1,-0.749846848,-0.716991345,-0.595575892,-0.147310458,-0.636740821,"["" trout"", ""juice lemon"", ""thyme sprigs"", ""rashers rindless streaky bacon"", ""  ground "", "" parsley"", "" lemon wedges"", "" butter""]",5,Italian/Mediterranean,"Trout wrapped in bacon 800.0 g trout, 0.5 juice lemon, 4.0 thyme sprigs, 8.0 rashers rindless streaky bacon, 4.0 servings salt ground pepper, 4.0 servings parsley, 4.0 servings lemon wedges, 4.0 servings butter",1
642676,Fennel Side Dish With Garlic and Parsley,TRUE,45,https://www.foodista.com/recipe/P8WGZ35K/fennel-with-garlic-and-parsley,"preheat oven 450f. halve fennel bulbs lengthwise remove cores chop 2 tablespoons fronds set aside. place cut sides bulb together wrap tightly foil packet. arrange packets baking sheet. roast 25 30 minutes, crisptender, longer softer texture desired. wearing protective gloves, transfer cool baking sheet open packets completely stop cooking. fennel cool enough handle, drain well cut half lengthwise inch slices. concerned layers slices separate. heat large nonstick skillet medium heat. add oil little pool spread around. hot, add garlic parsley pool cook 1 minute, gently stirring coat without dispersing pool. garlic mixture fragrant, spread entire skillet add fennel. season taste salt pepper increase heat mediumhigh. cook 5 minutes, stirring tossing often, fennel lightly browned. sprinkle chopped fronds serve immediately.",15,"1.0 tablespoon extra virgin olive oil, 4.0 medium fennel bulbs, 1.0 tablespoon flat-leaf parsley, 2.0 cloves garlic, 4.0 servings salt freshly groiund pepper",5,"['oven', 'skillet', 'baking sheet']",3,0.212493691,-1.452403417,0.957709977,-0.147310458,0.06709874,"[""  virgin olive oil"", "" fennel bulbs"", "" flat-leaf parsley"", ""cloves garlic"", ""  freshly groiund ""]",2,Italian/Mediterranean,"Fennel Side Dish With Garlic and Parsley 1.0 tablespoon extra virgin olive oil, 4.0 medium fennel bulbs, 1.0 tablespoon flat-leaf parsley, 2.0 cloves garlic, 4.0 servings salt freshly groiund pepper",3
511707,Turkey Kale Tacos,TRUE,45,https://pickfreshfoods.com/turkey-kale-tacos/,"large saut pan lid, heat oil medium high heat add ground turkey cook browned. drain liquid pan. add onion garlic, cook stirring frequently onion translucent, 23 minutes.stir cumin, paprika, cayenne pepper. cook 2 minutes. layer bell pepper kale. sprinkle salt. pour water top kale cover stir. reduce heat medium cook 68 minutes, kale wilted dark green.uncover stir together. season according taste. serve corn tortillas.",12,"0.25 tsp cayenne pepper, 1.0 tsp cumin, 2.0 garlic cloves, 1.0 lb ground turkey, 6.0 cups baby kale, 0.5 tsp kosher salt, 1.0 tbsp olive oil, 1.0 medium onion, 0.5 tsp paprika, 1.0 large bell pepper, 0.6666667 cup water",11,['pan'],1,-0.07620847,0.018420726,-0.595575892,-0.147310458,-0.220203056,"["" cayenne "", "" cumin"", ""garlic cloves"", "" ground turkey"", "" baby kale"", "" kosher "", "" olive oil"", "" onion"", "" paprika"", "" bell "", "" ""]",4,European Comfort Foods,"Turkey Kale Tacos 0.25 tsp cayenne pepper, 1.0 tsp cumin, 2.0 garlic cloves, 1.0 lb ground turkey, 6.0 cups baby kale, 0.5 tsp kosher salt, 1.0 tbsp olive oil, 1.0 medium onion, 0.5 tsp paprika, 1.0 large bell pepper, 0.6666667 cup water",2
637357,"Celery, Orange and Smoked Mackerel Salad",TRUE,45,https://www.foodista.com/recipe/HLYVVCR6/celery-orange-and-smoked-mackerel-salad,"cut top bottom orange, carefully slice peel off, cutting top bottom, try cut much flesh, collect juice bowl, cut orange segments cutting either side membrane, squeeze remaining membrane bowl collect juice. add oil juice whisk together, add orange segments, celery, mackerel salt pepper, combine fork, eat straightaway.",2,"1.0 orange, 1.0 tablespoon quex rapeseed oil, 1.0 serving salt pepper, 1.0 stick celery, 1.0 fillet mackerel",5,['whisk'],1,-1.038549009,-1.452403417,-0.595575892,-0.147310458,-0.8993041,"[""orange"", "" quex rapeseed oil"", ""serving  "", ""stick celery"", ""fillet mackerel""]",5,Italian/Mediterranean,"Celery, Orange and Smoked Mackerel Salad 1.0 orange, 1.0 tablespoon quex rapeseed oil, 1.0 serving salt pepper, 1.0 stick celery, 1.0 fillet mackerel",1
634888,Best Buffalo Chicken Chili,TRUE,45,https://www.foodista.com/recipe/C53B32ZC/best-buffalo-chicken-chili,"put chicken breasts food processor grind find ground chicken breast, use too. heat oil add ground chicken cook 10 minutes medium heat longer pink. rinse processor add carrots, celery, garlic red pepper puree. add chicken mixture cook 5 minutes veggies start soften.next add rest ingredients, put stove simmer cook 1 hour.nutrition per cup 239 calories, 3.4 fat, 29 carbs, 7.5 fiber 23.5 protein.good points low saturated fat, high fiber, niacin, potassium, vitamin a, vitamin b6 vitamin c",9,"15.0 oz black beans, 30.0 oz tomato sauce, 2.0 large carrots, 3.0 stalks celery, 5.0 tablespoons chili powder, 15.0 oz chili beans sauce, 4.0 teaspoons garlic, 12.0 tablespoons ground cumin, 0.5 cup frank's hot sauce, 1.0 tablespoon olive oil, 4.0 tablespoons paprika, 4.0 teaspoons pepper, 10.0 servings salt pepper, 2.0 pounds chicken breasts, 15.0 oz tomatoes",15,['food processor'],1,-0.364910632,0.998970155,-0.595575892,-0.147310458,-0.139574035,"["" black beans"", "" tomato sauce"", "" carrots"", ""stalks celery"", "" chili powder"", "" chili beans sauce"", "" garlic"", "" ground cumin"", "" frank's hot sauce"", "" olive oil"", "" paprika"", "" "", ""  "", "" chicken breasts"", "" tomatoes""]",1,Tex-Mex and Southwestern,"Best Buffalo Chicken Chili 15.0 oz black beans, 30.0 oz tomato sauce, 2.0 large carrots, 3.0 stalks celery, 5.0 tablespoons chili powder, 15.0 oz chili beans sauce, 4.0 teaspoons garlic, 12.0 tablespoons ground cumin, 0.5 cup frank's hot sauce, 1.0 tablespoon olive oil, 4.0 tablespoons paprika, 4.0 teaspoons pepper, 10.0 servings salt pepper, 2.0 pounds chicken breasts, 15.0 oz tomatoes",3
795513,Zucchini Noodles with Pesto,FALSE,45,https://www.pinkwhen.com/zucchini-noodles-pesto/,"make pesto, place basil, walnuts, garlic cheese food processor slowly add olive oil lemon juice mixed well set aside ,for zucchini noodles, cut ends zucchini place spiralizer like use paderno makes making zoodles quick easy want heat zucchini noodles, place sauce pan medium heat tablespoon olive oil want eat cold, toss mixing bowl , noodles made, stir tomatoes pesto serve ",18,"1.0 cup basil, 1.0 clove garlic, 0.5 tsp lemon juice, 0.33333334 cup olive oil, 1.0 tbsp parmesan cheese, 2.0 servings salt pepper, 0.5 cup walnuts",7,"['pan', 'food processor', 'mixing bowl']",3,0.501195853,-0.962128702,0.957709977,-0.147310458,0.280634548,"["" basil"", ""clove garlic"", "" lemon juice"", "" olive oil"", "" parmesan cheese"", ""  "", "" walnuts""]",5,Italian/Mediterranean,"Zucchini Noodles with Pesto 1.0 cup basil, 1.0 clove garlic, 0.5 tsp lemon juice, 0.33333334 cup olive oil, 1.0 tbsp parmesan cheese, 2.0 servings salt pepper, 0.5 cup walnuts",4
644554,Ginger Beef Stir Fry,TRUE,45,https://www.foodista.com/recipe/F7LXNN6G/ginger-beef-stir-fry,"thinly slice sirloin grain 1 inch wide strips. cut water chestnut half. large skillet wok, quickly brown sirloin hot oil. stir chestnuts, carrots, onion, garlic ginger onion soft. stir pepper lettuce one minute. stir marmalade soy sauce. cook, stirring 2 minutes. serve once.makes 4 servings.",9,"8.0 oz water chestnuts, 3.0 medium carrots, 6.0 ounces ginger root, 4.0 cloves garlic, 1.0 large bell pepper, 1.0 quart salad lettuce, 1.0 medium onion, 0.25 cup orange marmalade, 0.25 cup soy sauce, 1.0 pound top sirloin steak, 2.0 tablespoons vegetable oil",11,"['wok', 'skillet']",2,-0.364910632,0.018420726,0.181067042,-0.147310458,-0.102691041,"[""  chestnuts"", "" carrots"", "" ginger root"", ""cloves garlic"", "" bell "", ""quart salad lettuce"", "" onion"", "" orange marmalade"", "" soy sauce"", "" top sirloin steak"", "" vegetable oil""]",0,Asian,"Ginger Beef Stir Fry 8.0 oz water chestnuts, 3.0 medium carrots, 6.0 ounces ginger root, 4.0 cloves garlic, 1.0 large bell pepper, 1.0 quart salad lettuce, 1.0 medium onion, 0.25 cup orange marmalade, 0.25 cup soy sauce, 1.0 pound top sirloin steak, 2.0 tablespoons vegetable oil",3
1697731,"The Best, Crispy, Succulent, Umami-Flavored Chicken Thighs – In Less Than An Hour",TRUE,55,https://maplewoodroad.com/best-umami-chicken-thighs/,"chop slice veggies. season drypatted chicken thighs paprika, salt, amp pepper, heat 2 tbsp oil dutch oven mediumhigh heat. add chicken thighs, skin down, let get crispy. fat skin render help flavor dish.nbspnbspafter skin well browned took mine three minutes, flip thighs cook another three minutes. remove thighs, scrape bits stuck pan, add remaining oil. add garlic stir 30 seconds. add jalapeu00f1o, mushrooms, tomato paste keep stirring another minute, add wine. put chicken thighs back dutch oven skin side add tomatoes. bring boil add chicken stock. reduce everything good simmer cook lid 20 minutes. liquid evaporates quickly, add more. add spinach last five minutes taste broth. taste absolutely tastebudilicious. needed, add salt. serve soup plate, garnish basil fresh herbs happen hanging around kitchen, serve favorite grain.",16,"4.0 chicken thighs, 3.0 tbsp canola oil, 2.0 c chicken stock, 0.5 c red wine, 3.0 large tomatoes, 1.0 small onion, 10.0 oz mushrooms, 10.0 oz spinach, 3.0 garlic cloves, 0.5 jalapeño, 1.0 tsp tomato paste, 0.25 tsp paprika, 2.0 servings salt & pepper",13,"['oven', 'pan', 'dutch oven']",3,0.308727745,0.508695441,0.957709977,0.0136456,0.513907739,"[""chicken thighs"", "" canola oil"", ""c chicken stock"", ""c red wine"", "" tomatoes"", "" onion"", "" mushrooms"", "" spinach"", ""garlic cloves"", ""jalape\ufo"", "" tomato paste"", "" paprika"", ""  & ""]",4,European Comfort Foods,"The Best, Crispy, Succulent, Umami-Flavored Chicken Thighs – In Less Than An Hour 4.0 chicken thighs, 3.0 tbsp canola oil, 2.0 c chicken stock, 0.5 c red wine, 3.0 large tomatoes, 1.0 small onion, 10.0 oz mushrooms, 10.0 oz spinach, 3.0 garlic cloves, 0.5 jalapeño, 1.0 tsp tomato paste, 0.25 tsp paprika, 2.0 servings salt & pepper",4
641166,"Cutlets with balsamic vinegar, thyme and Parmesan mashed potatoes",FALSE,45,https://www.foodista.com/recipe/W6667Q8G/cutlets-with-balsamic-vinegar-thyme-and-parmesan-mashed-potatoes,"sharp knife, make several incisions meat. rub pork chops salt, pepper thyme.brown pork chops olive oil medium heat 3 minutes side. add balsamic vinegar pan, simmer 23 minutes sauce slightly thickens. remove chops pan, set aside keep warm. add 2 tablespoons water sauce, stir smooth. pour sauce pork chops, serve hot mashed potatoes salad.mashed potatoes parmesan cheese cook potatoes salted water 1015 minutes. drain.mwc put potatoes, one cup water microwave safe dish, cover cook 8 minutes max. drain.mash potatoes.stir grated cheese milk low heat. add nutmeg garlic.blend olive oil, stir combine. add mixture mashed potatoes, mash smooth.",16,"2.5 tbs balsamic vinegar, 1.0 tbs thyme, 1.0 clove garlic, 0.5 tsp ground pepper, 4.0 tbs milk, 1.0 pinch nutmeg, 1.0 tbs olive oil, 2.0 tbs olive oil, 2.0 tbs parmesan cheese, 2.0 pork chops, 4.0 medium potatoes, 0.5 tsp salt, 2.0 servings salt pepper",13,"['pan', 'microwave']",2,0.308727745,0.508695441,0.181067042,-0.147310458,0.264819253,"["" balsamic vinegar"", "" thyme"", ""clove garlic"", "" ground "", "" milk"", "" nutmeg"", "" olive oil"", "" olive oil"", "" parmesan cheese"", ""pork chops"", "" potatoes"", "" "", ""  ""]",2,Italian/Mediterranean,"Cutlets with balsamic vinegar, thyme and Parmesan mashed potatoes 2.5 tbs balsamic vinegar, 1.0 tbs thyme, 1.0 clove garlic, 0.5 tsp ground pepper, 4.0 tbs milk, 1.0 pinch nutmeg, 1.0 tbs olive oil, 2.0 tbs olive oil, 2.0 tbs parmesan cheese, 2.0 pork chops, 4.0 medium potatoes, 0.5 tsp salt, 2.0 servings salt pepper",4
1697611,Chili con Carne that'll make your taste buds go silly,FALSE,150,https://maplewoodroad.com/chili-con-carne/,"heat 2 tbsp vegetable oil medium heat. add ground beef brown it, using wooden spoon break 8 minutes. season pinch salt pepper. taste it. add chopped shallots onion, bell pepper, garlic, cook another 5 minutes. add 2 cups beef stock 1 cup red wine 1 cup beef stock. add drained beans tomatoes donu2019t drain, spices. stir bring boil couple minutes. reduce heat simmer. point, itu2019s good idea taste again. make sure spices balanced. donu2019t worry adding salt yet tastes undersalted. might add beef stock later, add salt. cover cook low heat lift lid, bubble boil two hours. check stir occasionally. gets dry, add beef stock. tip canu2019t wait longer chili runny simmering two hours, remove lid, crank heat let reduce desired thickness. make sure stir regularly meat doesnu2019t get stuck bottom pan. add toppings. serve enjoy",19,"2.0 lbs ground beef, 2.0 tbsp vegetable oil, 2.0 medium shallots, 1.0 bell pepper, 2.0 cloves garlic, 2.0 c beef stock, 32.0 oz kidney beans, 28.0 oz canned tomatoes, 2.0 tbsp chili powder, 1.0 tbsp oregano, 1.0 tbsp ground cumin, 0.5 tsp ground cayenne pepper, 4.0 servings salt pepper, 4.0 servings toppings",14,['pan'],1,0.597429907,0.753832798,-0.595575892,1.542728154,0.36533857,"["" ground beef"", "" vegetable oil"", "" shallots"", ""bell "", ""cloves garlic"", ""c beef stock"", "" kidney beans"", "" canned tomatoes"", "" chili powder"", "" oregano"", "" ground cumin"", "" ground cayenne "", ""  "", "" toppings""]",1,Tex-Mex and Southwestern,"Chili con Carne that'll make your taste buds go silly 2.0 lbs ground beef, 2.0 tbsp vegetable oil, 2.0 medium shallots, 1.0 bell pepper, 2.0 cloves garlic, 2.0 c beef stock, 32.0 oz kidney beans, 28.0 oz canned tomatoes, 2.0 tbsp chili powder, 1.0 tbsp oregano, 1.0 tbsp ground cumin, 0.5 tsp ground cayenne pepper, 4.0 servings salt pepper, 4.0 servings toppings",4
639836,Coconut-Almond Crusted Tilapia,TRUE,45,https://www.foodista.com/recipe/LDHBBCLQ/coconut-almond-crusted-tilapia,"pat dry fish fillets , sprinkle sides pinch two salt pepper squirt juice 12 lemon drizzle coconut milk top turn ensure everything coated well , let sit room temperature 15 minutes marinate , meanwhile prepare breading combining almond meal, shredded coconut, salt, pepper, ginger mint shallow bowl , cover bottom large skillet oil bring medium heat , lay fillets carefully skillet cook, flipping fish halfway cooking, sides golden brown fish flakes easily fork three five minutes per side thin fillets, longer theyre thicker , transfer stack paper towels drain cool slightly , serve tropical sweets reds mash ",26,"4.0 fillet tilapia, 1.0 lemon, 0.25 cup coconut milk, 0.5 cup almond flour, 0.5 cup coconut, 0.25 teaspoon salt, 0.125 teaspoon pepper, 0.5 teaspoon ground ginger, 0.5 teaspoon mint, 4.0 servings oil",10,['skillet'],1,1.271068284,-0.226716631,-0.595575892,-0.147310458,0.269680174,"[""fillet tilapia"", ""lemon"", "" coconut milk"", "" almond flour"", "" coconut"", "" "", "" "", "" ground ginger"", "" mint"", "" oil""]",6,Indian and Global Fusion,"Coconut-Almond Crusted Tilapia 4.0 fillet tilapia, 1.0 lemon, 0.25 cup coconut milk, 0.5 cup almond flour, 0.5 cup coconut, 0.25 teaspoon salt, 0.125 teaspoon pepper, 0.5 teaspoon ground ginger, 0.5 teaspoon mint, 4.0 servings oil",4
646427,Healthy & Spicy Fish Taco Salad,TRUE,45,https://www.foodista.com/recipe/THTRKXHJ/healthy-spicy-fish-taco-salad,"place fish glass container small bowl, combine marinade ingredients vegetable oil, red pepper flakes, juice 1 lime, ancho chili powder, salt, pepper pour fish gently toss fish cover sides put aside marinate 15 minutes preheat grill mediumhigh heat large frying pan, add oil 12 depth , heat mediumhigh heat working batches, add tortilla strips time fry golden, 1 minute , drain paper towel lined plate sprinkle little salt , place piece tin foil grill add fish cook 4 minutes per side, flakes easily large plates bowls, assemble salad start lettuce bottom, add tomatoes onions, corn put piece fish top dollop fresh salsa, drizzle dressing , add tortilla strips plate , serve avocado lime dressing puree 1 avocado juice 2 limes, 1 jalapeno pepper, bunch cilantro ",37,"1.0 tbsp ancho chili powder, 1.0 avocado, 1.0 handful cherry tomatoes, 1.0 bunch cilantro leaves, 1.0 lb fish, 4.0 servings corn, 1.0 jalapeno pepper, 3.0 juice lime, 0.25 onion, 0.5 tbsp pepper flakes, 1.5 heads romaine lettuce, 4.0 servings salsa, 4.0 servings salt pepper, 4.0 servings tortilla, 0.25 c vegetable oil, 4.0 servings vegetable oil",16,"['pan', 'grill', 'frying pan']",3,2.329642877,1.244107512,0.957709977,-0.147310458,1.4532606,"["" ancho chili powder"", ""avocado"", "" cherry tomatoes"", ""bunch cilantro leaves"", "" fish"", "" corn"", ""jalapeno "", ""juice lime"", ""onion"", ""  flakes"", ""heads romaine lettuce"", "" salsa"", ""  "", "" tortilla"", ""c vegetable oil"", "" vegetable oil""]",3,Latin American/Mexican,"Healthy & Spicy Fish Taco Salad 1.0 tbsp ancho chili powder, 1.0 avocado, 1.0 handful cherry tomatoes, 1.0 bunch cilantro leaves, 1.0 lb fish, 4.0 servings corn, 1.0 jalapeno pepper, 3.0 juice lime, 0.25 onion, 0.5 tbsp pepper flakes, 1.5 heads romaine lettuce, 4.0 servings salsa, 4.0 servings salt pepper, 4.0 servings tortilla, 0.25 c vegetable oil, 4.0 servings vegetable oil",6
641845,Easy Beef and Bean Chili,TRUE,45,https://www.foodista.com/recipe/XQR7WT67/easy-beef-and-bean-chili,"combine fry beef, onion celery lightly. place large, heavy pot. add rest ingredients. simmer 24 hours.",4,"2.0 cans tomatoes, 2.0 cans kidney beans, 1.0 small tomato sauce, 3.0 stalks celery, 1.5 tablespoons chili powder, 1.0 teaspoon cumin, 1.0 pound ground beef, 0.5 cup onion, 1.0 tablespoon paprika, 1.0 pinch pepper, 1.0 teaspoon salt, 1.0 small tomato paste, 0.5 cup water",13,['pot'],1,-0.846080902,0.508695441,-0.595575892,-0.147310458,-0.430097086,"[""cans tomatoes"", ""cans kidney beans"", "" tomato sauce"", ""stalks celery"", "" chili powder"", "" cumin"", "" ground beef"", "" onion"", "" paprika"", "" "", "" "", "" tomato paste"", "" ""]",1,Tex-Mex and Southwestern,"Easy Beef and Bean Chili 2.0 cans tomatoes, 2.0 cans kidney beans, 1.0 small tomato sauce, 3.0 stalks celery, 1.5 tablespoons chili powder, 1.0 teaspoon cumin, 1.0 pound ground beef, 0.5 cup onion, 1.0 tablespoon paprika, 1.0 pinch pepper, 1.0 teaspoon salt, 1.0 small tomato paste, 0.5 cup water",2
658483,Roasted Alaskan Salmon with Cherries,TRUE,45,https://www.foodista.com/recipe/TNW2S4NB/roasted-alaskan-salmon-with-cherries,"preheat oven 350f.in large bowl, toss together cherries, lemon juice, honey thyme. arrange salmon skinside large parchment foillined baking sheet, sprinkle pinch sea salt black pepper. scatter cherry mixture around salmon bake 1215 minutes. switch oven broil cook additional 3 minutes salmon cooked cherries juicy caramelized, want thickest part fish reach internal temperature 131 degrees f instantread thermometer. remove salmon oven allow rest, uncovered, 5 minutes.",6,"3.0 cups cherries, 2.0 teaspoons thyme, 1.5 tablespoons honey, 2.0 tablespoons lemon juice, 16.0 oz alaskan salmon fillets, 4.0 servings sea salt pepper",6,"['oven', 'baking sheet']",2,-0.653612794,-1.207266059,0.181067042,-0.147310458,-0.463309262,"["" cherries"", "" thyme"", "" honey"", "" lemon juice"", "" alaskan salmon fillets"", "" sea  ""]",5,Italian/Mediterranean,"Roasted Alaskan Salmon with Cherries 3.0 cups cherries, 2.0 teaspoons thyme, 1.5 tablespoons honey, 2.0 tablespoons lemon juice, 16.0 oz alaskan salmon fillets, 4.0 servings sea salt pepper",2
1697689,Deliciously Creamy One-Pan Chicken and Beans,FALSE,45,https://maplewoodroad.com/one-pan-chicken-and-beans/,"mise en place chop boneless, skinless chicken thighs breasts, pat dry, put bowl, season salt pepper chop garlic, shallots, celery set aside chop parsley open cans beans, drained rinsed mash half beans fork potato masher set half aside cut cream cheese half put half back fridge use bouillon cube stock, heat cup water microwave otherwise, premade stock ready cup cooking large skillet, heat tablespoon olive oil mediumhigh heat add chicken brown four minutes, stirring occasionally add celery, shallots, garlic, chili, cumin cook another four minutes add beans mashed whole, tomatoes, stock bring boil, reduce simmer, add cream cheese. simmer 10 minutes, stirring occasionally, cream cheese melted. add parsley toward end keep garnish",2,"1.0 lb chicken thighs, 30.0 oz great northern bean, 10.0 oz canned tomatoes, 4.0 oz cream cheese, 1.0 c celery, 0.5 c shallots, 3.0 cloves garlic, 0.5 c parsley, 1.0 c chicken stock, 1.0 tbsp chili powder, 1.0 tsp cumin, 1.0 tbsp olive oil, 4.0 servings salt pepper",13,"['microwave', 'skillet']",2,-1.038549009,0.508695441,0.181067042,-0.147310458,-0.274091449,"["" chicken thighs"", "" great northern bean"", "" canned tomatoes"", "" cream cheese"", ""c celery"", ""c shallots"", ""cloves garlic"", ""c parsley"", ""c chicken stock"", "" chili powder"", "" cumin"", "" olive oil"", ""  ""]",1,Tex-Mex and Southwestern,"Deliciously Creamy One-Pan Chicken and Beans 1.0 lb chicken thighs, 30.0 oz great northern bean, 10.0 oz canned tomatoes, 4.0 oz cream cheese, 1.0 c celery, 0.5 c shallots, 3.0 cloves garlic, 0.5 c parsley, 1.0 c chicken stock, 1.0 tbsp chili powder, 1.0 tsp cumin, 1.0 tbsp olive oil, 4.0 servings salt pepper",2
638549,Chili and Garlic Spiced Beef and Broccoli Stir Fry,TRUE,45,https://www.foodista.com/recipe/4HJ5M7RQ/chili-and-garlic-spiced-beef-and-broccoli-stir-fry,"combine chicken broth, cornstarch, soy sauce, rice vinegar, mirin, sesame oil, sugar asian chili sauce small bowl. preheat nonskillet medium high heat 12 tablespoon coconut oil. add beef stir fry beef cooked through, 3 4 minutes. remove pan. add remaining coconut oil saute broccoli 3 4 minutes crisptender. add chicken broth water needed keep pan becoming dry. add beef sauce pan broccoli stir sauce thickens, 4 5 minutes. serve rice.",8,"12.0 ounces beef steak, 4.0 cups broccoli florets, 1.0 tablespoon coconut oil, 0.75 cup chicken broth, 1.0 tablespoon cornstarch, 2.0 tablespoons soy sauce, 2.0 tablespoons rice vinegar, 2.0 tablespoons mirin, 0.5 teaspoon sesame oil, 1.0 tablespoon sugar, 2.0 teaspoons asian chili sauce, 2.0 cups brown rice",12,['pan'],1,-0.461144686,0.263558083,-0.595575892,-0.147310458,-0.325150071,"["" beef steak"", "" broccoli florets"", "" coconut oil"", "" chicken broth"", "" cornstarch"", "" soy sauce"", "" rice vinegar"", "" mirin"", "" sesame oil"", "" sugar"", "" asian chili sauce"", "" brown rice""]",0,Asian,"Chili and Garlic Spiced Beef and Broccoli Stir Fry 12.0 ounces beef steak, 4.0 cups broccoli florets, 1.0 tablespoon coconut oil, 0.75 cup chicken broth, 1.0 tablespoon cornstarch, 2.0 tablespoons soy sauce, 2.0 tablespoons rice vinegar, 2.0 tablespoons mirin, 0.5 teaspoon sesame oil, 1.0 tablespoon sugar, 2.0 teaspoons asian chili sauce, 2.0 cups brown rice",2
631913,A Refreshing Drink To Welcome You All,TRUE,45,https://www.foodista.com/recipe/8XQZRM44/a-refreshing-drink-to-welcome-you-all,"pick mint leaves wash running water. clean grate ginger. heat water vessel add sugar it. let sugar dissolve filter sugar syrup thin muslin cloth. boil medium heat till syrup becomes bit thick, 20 minutes. take heat cool syrup. add mint leaves, grated ginger juice lemons. leave aside 45 hours let mint flavor seep syrup. add green color required. store concentrate clean glass bottle. make drink, pour 1 tbsp. concentrate add water suit taste. top crushed ice serve refreshing mintylemony drink.",13,"2.0 cups mint leaves, 6.0 large lemons, 1.0 kg sugar, 1.0 liter water, 0.5 teaspoon ginger, 1.0 pinch color",6,[],0,0.020025583,-1.207266059,-1.372218826,-0.147310458,-0.659839672,"["" mint leaves"", "" lemons"", ""kg sugar"", "" "", "" ginger"", "" color""]",6,Indian and Global Fusion,"A Refreshing Drink To Welcome You All 2.0 cups mint leaves, 6.0 large lemons, 1.0 kg sugar, 1.0 liter water, 0.5 teaspoon ginger, 1.0 pinch color",1
715521,Turkey Avocado BLT Salad,TRUE,45,https://www.pinkwhen.com/turkey-avocado-blt-salad-recipe/,"cut turkey breast, generally use 12 cup per salad. add bed lettuce. sprinkle dash cheese want, used small amountbut adding cheese whole 30 paleo, added ingredient list reason, sliced avocados, tomatoes, sprinkle bacon pieces cilantro.",3,"1.0 small avocado, 1.0 tsp cilantro, 1.0 small roma tomato, 2.0 servings salad leaves, 2.0 center cut bacon, 0.5 cup turkey breast",6,[],0,-0.942314955,-1.207266059,-1.372218826,-0.147310458,-1.044775888,"["" avocado"", "" cilantro"", "" roma tomato"", "" salad leaves"", ""center cut bacon"", "" turkey breast""]",3,Latin American/Mexican,"Turkey Avocado BLT Salad 1.0 small avocado, 1.0 tsp cilantro, 1.0 small roma tomato, 2.0 servings salad leaves, 2.0 center cut bacon, 0.5 cup turkey breast",0
